time_key,time_value,hour_24,hour_12,minute,am_pm,time_label,part_of_day,is_morning,is_afternoon,is_evening,is_late_night
615,06:15:00,6,6,15,AM,6:15 AM,Morning,True,False,False,False
616,06:16:00,6,6,16,AM,6:16 AM,Morning,True,False,False,False
617,06:17:00,6,6,17,AM,6:17 AM,Morning,True,False,False,False
618,06:18:00,6,6,18,AM,6:18 AM,Morning,True,False,False,False
619,06:19:00,6,6,19,AM,6:19 AM,Morning,True,False,False,False
620,06:20:00,6,6,20,AM,6:20 AM,Morning,True,False,False,False
621,06:21:00,6,6,21,AM,6:21 AM,Morning,True,False,False,False
622,06:22:00,6,6,22,AM,6:22 AM,Morning,True,False,False,False
623,06:23:00,6,6,23,AM,6:23 AM,Morning,True,False,False,False
624,06:24:00,6,6,24,AM,6:24 AM,Morning,True,False,False,False
625,06:25:00,6,6,25,AM,6:25 AM,Morning,True,False,False,False
626,06:26:00,6,6,26,AM,6:26 AM,Morning,True,False,False,False
627,06:27:00,6,6,27,AM,6:27 AM,Morning,True,False,False,False
628,06:28:00,6,6,28,AM,6:28 AM,Morning,True,False,False,False
629,06:29:00,6,6,29,AM,6:29 AM,Morning,True,False,False,False
630,06:30:00,6,6,30,AM,6:30 AM,Morning,True,False,False,False
631,06:31:00,6,6,31,AM,6:31 AM,Morning,True,False,False,False
632,06:32:00,6,6,32,AM,6:32 AM,Morning,True,False,False,False
633,06:33:00,6,6,33,AM,6:33 AM,Morning,True,False,False,False
634,06:34:00,6,6,34,AM,6:34 AM,Morning,True,False,False,False
635,06:35:00,6,6,35,AM,6:35 AM,Morning,True,False,False,False
636,06:36:00,6,6,36,AM,6:36 AM,Morning,True,False,False,False
637,06:37:00,6,6,37,AM,6:37 AM,Morning,True,False,False,False
638,06:38:00,6,6,38,AM,6:38 AM,Morning,True,False,False,False
639,06:39:00,6,6,39,AM,6:39 AM,Morning,True,False,False,False
640,06:40:00,6,6,40,AM,6:40 AM,Morning,True,False,False,False
641,06:41:00,6,6,41,AM,6:41 AM,Morning,True,False,False,False
642,06:42:00,6,6,42,AM,6:42 AM,Morning,True,False,False,False
643,06:43:00,6,6,43,AM,6:43 AM,Morning,True,False,False,False
644,06:44:00,6,6,44,AM,6:44 AM,Morning,True,False,False,False
645,06:45:00,6,6,45,AM,6:45 AM,Morning,True,False,False,False
646,06:46:00,6,6,46,AM,6:46 AM,Morning,True,False,False,False
647,06:47:00,6,6,47,AM,6:47 AM,Morning,True,False,False,False
648,06:48:00,6,6,48,AM,6:48 AM,Morning,True,False,False,False
649,06:49:00,6,6,49,AM,6:49 AM,Morning,True,False,False,False
650,06:50:00,6,6,50,AM,6:50 AM,Morning,True,False,False,False
651,06:51:00,6,6,51,AM,6:51 AM,Morning,True,False,False,False
652,06:52:00,6,6,52,AM,6:52 AM,Morning,True,False,False,False
653,06:53:00,6,6,53,AM,6:53 AM,Morning,True,False,False,False
654,06:54:00,6,6,54,AM,6:54 AM,Morning,True,False,False,False
655,06:55:00,6,6,55,AM,6:55 AM,Morning,True,False,False,False
656,06:56:00,6,6,56,AM,6:56 AM,Morning,True,False,False,False
657,06:57:00,6,6,57,AM,6:57 AM,Morning,True,False,False,False
658,06:58:00,6,6,58,AM,6:58 AM,Morning,True,False,False,False
659,06:59:00,6,6,59,AM,6:59 AM,Morning,True,False,False,False
700,07:00:00,7,7,0,AM,7:00 AM,Morning,True,False,False,False
701,07:01:00,7,7,1,AM,7:01 AM,Morning,True,False,False,False
702,07:02:00,7,7,2,AM,7:02 AM,Morning,True,False,False,False
703,07:03:00,7,7,3,AM,7:03 AM,Morning,True,False,False,False
704,07:04:00,7,7,4,AM,7:04 AM,Morning,True,False,False,False
705,07:05:00,7,7,5,AM,7:05 AM,Morning,True,False,False,False
706,07:06:00,7,7,6,AM,7:06 AM,Morning,True,False,False,False
707,07:07:00,7,7,7,AM,7:07 AM,Morning,True,False,False,False
708,07:08:00,7,7,8,AM,7:08 AM,Morning,True,False,False,False
709,07:09:00,7,7,9,AM,7:09 AM,Morning,True,False,False,False
710,07:10:00,7,7,10,AM,7:10 AM,Morning,True,False,False,False
711,07:11:00,7,7,11,AM,7:11 AM,Morning,True,False,False,False
712,07:12:00,7,7,12,AM,7:12 AM,Morning,True,False,False,False
713,07:13:00,7,7,13,AM,7:13 AM,Morning,True,False,False,False
714,07:14:00,7,7,14,AM,7:14 AM,Morning,True,False,False,False
715,07:15:00,7,7,15,AM,7:15 AM,Morning,True,False,False,False
716,07:16:00,7,7,16,AM,7:16 AM,Morning,True,False,False,False
717,07:17:00,7,7,17,AM,7:17 AM,Morning,True,False,False,False
718,07:18:00,7,7,18,AM,7:18 AM,Morning,True,False,False,False
719,07:19:00,7,7,19,AM,7:19 AM,Morning,True,False,False,False
720,07:20:00,7,7,20,AM,7:20 AM,Morning,True,False,False,False
721,07:21:00,7,7,21,AM,7:21 AM,Morning,True,False,False,False
722,07:22:00,7,7,22,AM,7:22 AM,Morning,True,False,False,False
723,07:23:00,7,7,23,AM,7:23 AM,Morning,True,False,False,False
724,07:24:00,7,7,24,AM,7:24 AM,Morning,True,False,False,False
725,07:25:00,7,7,25,AM,7:25 AM,Morning,True,False,False,False
726,07:26:00,7,7,26,AM,7:26 AM,Morning,True,False,False,False
727,07:27:00,7,7,27,AM,7:27 AM,Morning,True,False,False,False
728,07:28:00,7,7,28,AM,7:28 AM,Morning,True,False,False,False
729,07:29:00,7,7,29,AM,7:29 AM,Morning,True,False,False,False
730,07:30:00,7,7,30,AM,7:30 AM,Morning,True,False,False,False
731,07:31:00,7,7,31,AM,7:31 AM,Morning,True,False,False,False
732,07:32:00,7,7,32,AM,7:32 AM,Morning,True,False,False,False
733,07:33:00,7,7,33,AM,7:33 AM,Morning,True,False,False,False
734,07:34:00,7,7,34,AM,7:34 AM,Morning,True,False,False,False
735,07:35:00,7,7,35,AM,7:35 AM,Morning,True,False,False,False
736,07:36:00,7,7,36,AM,7:36 AM,Morning,True,False,False,False
737,07:37:00,7,7,37,AM,7:37 AM,Morning,True,False,False,False
738,07:38:00,7,7,38,AM,7:38 AM,Morning,True,False,False,False
739,07:39:00,7,7,39,AM,7:39 AM,Morning,True,False,False,False
740,07:40:00,7,7,40,AM,7:40 AM,Morning,True,False,False,False
741,07:41:00,7,7,41,AM,7:41 AM,Morning,True,False,False,False
742,07:42:00,7,7,42,AM,7:42 AM,Morning,True,False,False,False
743,07:43:00,7,7,43,AM,7:43 AM,Morning,True,False,False,False
744,07:44:00,7,7,44,AM,7:44 AM,Morning,True,False,False,False
745,07:45:00,7,7,45,AM,7:45 AM,Morning,True,False,False,False
746,07:46:00,7,7,46,AM,7:46 AM,Morning,True,False,False,False
747,07:47:00,7,7,47,AM,7:47 AM,Morning,True,False,False,False
748,07:48:00,7,7,48,AM,7:48 AM,Morning,True,False,False,False
749,07:49:00,7,7,49,AM,7:49 AM,Morning,True,False,False,False
750,07:50:00,7,7,50,AM,7:50 AM,Morning,True,False,False,False
751,07:51:00,7,7,51,AM,7:51 AM,Morning,True,False,False,False
752,07:52:00,7,7,52,AM,7:52 AM,Morning,True,False,False,False
753,07:53:00,7,7,53,AM,7:53 AM,Morning,True,False,False,False
754,07:54:00,7,7,54,AM,7:54 AM,Morning,True,False,False,False
755,07:55:00,7,7,55,AM,7:55 AM,Morning,True,False,False,False
756,07:56:00,7,7,56,AM,7:56 AM,Morning,True,False,False,False
757,07:57:00,7,7,57,AM,7:57 AM,Morning,True,False,False,False
758,07:58:00,7,7,58,AM,7:58 AM,Morning,True,False,False,False
759,07:59:00,7,7,59,AM,7:59 AM,Morning,True,False,False,False
800,08:00:00,8,8,0,AM,8:00 AM,Morning,True,False,False,False
801,08:01:00,8,8,1,AM,8:01 AM,Morning,True,False,False,False
802,08:02:00,8,8,2,AM,8:02 AM,Morning,True,False,False,False
803,08:03:00,8,8,3,AM,8:03 AM,Morning,True,False,False,False
804,08:04:00,8,8,4,AM,8:04 AM,Morning,True,False,False,False
805,08:05:00,8,8,5,AM,8:05 AM,Morning,True,False,False,False
806,08:06:00,8,8,6,AM,8:06 AM,Morning,True,False,False,False
807,08:07:00,8,8,7,AM,8:07 AM,Morning,True,False,False,False
808,08:08:00,8,8,8,AM,8:08 AM,Morning,True,False,False,False
809,08:09:00,8,8,9,AM,8:09 AM,Morning,True,False,False,False
810,08:10:00,8,8,10,AM,8:10 AM,Morning,True,False,False,False
811,08:11:00,8,8,11,AM,8:11 AM,Morning,True,False,False,False
812,08:12:00,8,8,12,AM,8:12 AM,Morning,True,False,False,False
813,08:13:00,8,8,13,AM,8:13 AM,Morning,True,False,False,False
814,08:14:00,8,8,14,AM,8:14 AM,Morning,True,False,False,False
815,08:15:00,8,8,15,AM,8:15 AM,Morning,True,False,False,False
816,08:16:00,8,8,16,AM,8:16 AM,Morning,True,False,False,False
817,08:17:00,8,8,17,AM,8:17 AM,Morning,True,False,False,False
818,08:18:00,8,8,18,AM,8:18 AM,Morning,True,False,False,False
819,08:19:00,8,8,19,AM,8:19 AM,Morning,True,False,False,False
820,08:20:00,8,8,20,AM,8:20 AM,Morning,True,False,False,False
821,08:21:00,8,8,21,AM,8:21 AM,Morning,True,False,False,False
822,08:22:00,8,8,22,AM,8:22 AM,Morning,True,False,False,False
823,08:23:00,8,8,23,AM,8:23 AM,Morning,True,False,False,False
824,08:24:00,8,8,24,AM,8:24 AM,Morning,True,False,False,False
825,08:25:00,8,8,25,AM,8:25 AM,Morning,True,False,False,False
826,08:26:00,8,8,26,AM,8:26 AM,Morning,True,False,False,False
827,08:27:00,8,8,27,AM,8:27 AM,Morning,True,False,False,False
828,08:28:00,8,8,28,AM,8:28 AM,Morning,True,False,False,False
829,08:29:00,8,8,29,AM,8:29 AM,Morning,True,False,False,False
830,08:30:00,8,8,30,AM,8:30 AM,Morning,True,False,False,False
831,08:31:00,8,8,31,AM,8:31 AM,Morning,True,False,False,False
832,08:32:00,8,8,32,AM,8:32 AM,Morning,True,False,False,False
833,08:33:00,8,8,33,AM,8:33 AM,Morning,True,False,False,False
834,08:34:00,8,8,34,AM,8:34 AM,Morning,True,False,False,False
835,08:35:00,8,8,35,AM,8:35 AM,Morning,True,False,False,False
836,08:36:00,8,8,36,AM,8:36 AM,Morning,True,False,False,False
837,08:37:00,8,8,37,AM,8:37 AM,Morning,True,False,False,False
838,08:38:00,8,8,38,AM,8:38 AM,Morning,True,False,False,False
839,08:39:00,8,8,39,AM,8:39 AM,Morning,True,False,False,False
840,08:40:00,8,8,40,AM,8:40 AM,Morning,True,False,False,False
841,08:41:00,8,8,41,AM,8:41 AM,Morning,True,False,False,False
842,08:42:00,8,8,42,AM,8:42 AM,Morning,True,False,False,False
843,08:43:00,8,8,43,AM,8:43 AM,Morning,True,False,False,False
844,08:44:00,8,8,44,AM,8:44 AM,Morning,True,False,False,False
845,08:45:00,8,8,45,AM,8:45 AM,Morning,True,False,False,False
846,08:46:00,8,8,46,AM,8:46 AM,Morning,True,False,False,False
847,08:47:00,8,8,47,AM,8:47 AM,Morning,True,False,False,False
848,08:48:00,8,8,48,AM,8:48 AM,Morning,True,False,False,False
849,08:49:00,8,8,49,AM,8:49 AM,Morning,True,False,False,False
850,08:50:00,8,8,50,AM,8:50 AM,Morning,True,False,False,False
851,08:51:00,8,8,51,AM,8:51 AM,Morning,True,False,False,False
852,08:52:00,8,8,52,AM,8:52 AM,Morning,True,False,False,False
853,08:53:00,8,8,53,AM,8:53 AM,Morning,True,False,False,False
854,08:54:00,8,8,54,AM,8:54 AM,Morning,True,False,False,False
855,08:55:00,8,8,55,AM,8:55 AM,Morning,True,False,False,False
856,08:56:00,8,8,56,AM,8:56 AM,Morning,True,False,False,False
857,08:57:00,8,8,57,AM,8:57 AM,Morning,True,False,False,False
858,08:58:00,8,8,58,AM,8:58 AM,Morning,True,False,False,False
859,08:59:00,8,8,59,AM,8:59 AM,Morning,True,False,False,False
900,09:00:00,9,9,0,AM,9:00 AM,Morning,True,False,False,False
901,09:01:00,9,9,1,AM,9:01 AM,Morning,True,False,False,False
902,09:02:00,9,9,2,AM,9:02 AM,Morning,True,False,False,False
903,09:03:00,9,9,3,AM,9:03 AM,Morning,True,False,False,False
904,09:04:00,9,9,4,AM,9:04 AM,Morning,True,False,False,False
905,09:05:00,9,9,5,AM,9:05 AM,Morning,True,False,False,False
906,09:06:00,9,9,6,AM,9:06 AM,Morning,True,False,False,False
907,09:07:00,9,9,7,AM,9:07 AM,Morning,True,False,False,False
908,09:08:00,9,9,8,AM,9:08 AM,Morning,True,False,False,False
909,09:09:00,9,9,9,AM,9:09 AM,Morning,True,False,False,False
910,09:10:00,9,9,10,AM,9:10 AM,Morning,True,False,False,False
911,09:11:00,9,9,11,AM,9:11 AM,Morning,True,False,False,False
912,09:12:00,9,9,12,AM,9:12 AM,Morning,True,False,False,False
913,09:13:00,9,9,13,AM,9:13 AM,Morning,True,False,False,False
914,09:14:00,9,9,14,AM,9:14 AM,Morning,True,False,False,False
915,09:15:00,9,9,15,AM,9:15 AM,Morning,True,False,False,False
916,09:16:00,9,9,16,AM,9:16 AM,Morning,True,False,False,False
917,09:17:00,9,9,17,AM,9:17 AM,Morning,True,False,False,False
918,09:18:00,9,9,18,AM,9:18 AM,Morning,True,False,False,False
919,09:19:00,9,9,19,AM,9:19 AM,Morning,True,False,False,False
920,09:20:00,9,9,20,AM,9:20 AM,Morning,True,False,False,False
921,09:21:00,9,9,21,AM,9:21 AM,Morning,True,False,False,False
922,09:22:00,9,9,22,AM,9:22 AM,Morning,True,False,False,False
923,09:23:00,9,9,23,AM,9:23 AM,Morning,True,False,False,False
924,09:24:00,9,9,24,AM,9:24 AM,Morning,True,False,False,False
925,09:25:00,9,9,25,AM,9:25 AM,Morning,True,False,False,False
926,09:26:00,9,9,26,AM,9:26 AM,Morning,True,False,False,False
927,09:27:00,9,9,27,AM,9:27 AM,Morning,True,False,False,False
928,09:28:00,9,9,28,AM,9:28 AM,Morning,True,False,False,False
929,09:29:00,9,9,29,AM,9:29 AM,Morning,True,False,False,False
930,09:30:00,9,9,30,AM,9:30 AM,Morning,True,False,False,False
931,09:31:00,9,9,31,AM,9:31 AM,Morning,True,False,False,False
932,09:32:00,9,9,32,AM,9:32 AM,Morning,True,False,False,False
933,09:33:00,9,9,33,AM,9:33 AM,Morning,True,False,False,False
934,09:34:00,9,9,34,AM,9:34 AM,Morning,True,False,False,False
935,09:35:00,9,9,35,AM,9:35 AM,Morning,True,False,False,False
936,09:36:00,9,9,36,AM,9:36 AM,Morning,True,False,False,False
937,09:37:00,9,9,37,AM,9:37 AM,Morning,True,False,False,False
938,09:38:00,9,9,38,AM,9:38 AM,Morning,True,False,False,False
939,09:39:00,9,9,39,AM,9:39 AM,Morning,True,False,False,False
940,09:40:00,9,9,40,AM,9:40 AM,Morning,True,False,False,False
941,09:41:00,9,9,41,AM,9:41 AM,Morning,True,False,False,False
942,09:42:00,9,9,42,AM,9:42 AM,Morning,True,False,False,False
943,09:43:00,9,9,43,AM,9:43 AM,Morning,True,False,False,False
944,09:44:00,9,9,44,AM,9:44 AM,Morning,True,False,False,False
945,09:45:00,9,9,45,AM,9:45 AM,Morning,True,False,False,False
946,09:46:00,9,9,46,AM,9:46 AM,Morning,True,False,False,False
947,09:47:00,9,9,47,AM,9:47 AM,Morning,True,False,False,False
948,09:48:00,9,9,48,AM,9:48 AM,Morning,True,False,False,False
949,09:49:00,9,9,49,AM,9:49 AM,Morning,True,False,False,False
950,09:50:00,9,9,50,AM,9:50 AM,Morning,True,False,False,False
951,09:51:00,9,9,51,AM,9:51 AM,Morning,True,False,False,False
952,09:52:00,9,9,52,AM,9:52 AM,Morning,True,False,False,False
953,09:53:00,9,9,53,AM,9:53 AM,Morning,True,False,False,False
954,09:54:00,9,9,54,AM,9:54 AM,Morning,True,False,False,False
955,09:55:00,9,9,55,AM,9:55 AM,Morning,True,False,False,False
956,09:56:00,9,9,56,AM,9:56 AM,Morning,True,False,False,False
957,09:57:00,9,9,57,AM,9:57 AM,Morning,True,False,False,False
958,09:58:00,9,9,58,AM,9:58 AM,Morning,True,False,False,False
959,09:59:00,9,9,59,AM,9:59 AM,Morning,True,False,False,False
1000,10:00:00,10,10,0,AM,10:00 AM,Morning,True,False,False,False
1001,10:01:00,10,10,1,AM,10:01 AM,Morning,True,False,False,False
1002,10:02:00,10,10,2,AM,10:02 AM,Morning,True,False,False,False
1003,10:03:00,10,10,3,AM,10:03 AM,Morning,True,False,False,False
1004,10:04:00,10,10,4,AM,10:04 AM,Morning,True,False,False,False
1005,10:05:00,10,10,5,AM,10:05 AM,Morning,True,False,False,False
1006,10:06:00,10,10,6,AM,10:06 AM,Morning,True,False,False,False
1007,10:07:00,10,10,7,AM,10:07 AM,Morning,True,False,False,False
1008,10:08:00,10,10,8,AM,10:08 AM,Morning,True,False,False,False
1009,10:09:00,10,10,9,AM,10:09 AM,Morning,True,False,False,False
1010,10:10:00,10,10,10,AM,10:10 AM,Morning,True,False,False,False
1011,10:11:00,10,10,11,AM,10:11 AM,Morning,True,False,False,False
1012,10:12:00,10,10,12,AM,10:12 AM,Morning,True,False,False,False
1013,10:13:00,10,10,13,AM,10:13 AM,Morning,True,False,False,False
1014,10:14:00,10,10,14,AM,10:14 AM,Morning,True,False,False,False
1015,10:15:00,10,10,15,AM,10:15 AM,Morning,True,False,False,False
1016,10:16:00,10,10,16,AM,10:16 AM,Morning,True,False,False,False
1017,10:17:00,10,10,17,AM,10:17 AM,Morning,True,False,False,False
1018,10:18:00,10,10,18,AM,10:18 AM,Morning,True,False,False,False
1019,10:19:00,10,10,19,AM,10:19 AM,Morning,True,False,False,False
1020,10:20:00,10,10,20,AM,10:20 AM,Morning,True,False,False,False
1021,10:21:00,10,10,21,AM,10:21 AM,Morning,True,False,False,False
1022,10:22:00,10,10,22,AM,10:22 AM,Morning,True,False,False,False
1023,10:23:00,10,10,23,AM,10:23 AM,Morning,True,False,False,False
1024,10:24:00,10,10,24,AM,10:24 AM,Morning,True,False,False,False
1025,10:25:00,10,10,25,AM,10:25 AM,Morning,True,False,False,False
1026,10:26:00,10,10,26,AM,10:26 AM,Morning,True,False,False,False
1027,10:27:00,10,10,27,AM,10:27 AM,Morning,True,False,False,False
1028,10:28:00,10,10,28,AM,10:28 AM,Morning,True,False,False,False
1029,10:29:00,10,10,29,AM,10:29 AM,Morning,True,False,False,False
1030,10:30:00,10,10,30,AM,10:30 AM,Morning,True,False,False,False
1031,10:31:00,10,10,31,AM,10:31 AM,Morning,True,False,False,False
1032,10:32:00,10,10,32,AM,10:32 AM,Morning,True,False,False,False
1033,10:33:00,10,10,33,AM,10:33 AM,Morning,True,False,False,False
1034,10:34:00,10,10,34,AM,10:34 AM,Morning,True,False,False,False
1035,10:35:00,10,10,35,AM,10:35 AM,Morning,True,False,False,False
1036,10:36:00,10,10,36,AM,10:36 AM,Morning,True,False,False,False
1037,10:37:00,10,10,37,AM,10:37 AM,Morning,True,False,False,False
1038,10:38:00,10,10,38,AM,10:38 AM,Morning,True,False,False,False
1039,10:39:00,10,10,39,AM,10:39 AM,Morning,True,False,False,False
1040,10:40:00,10,10,40,AM,10:40 AM,Morning,True,False,False,False
1041,10:41:00,10,10,41,AM,10:41 AM,Morning,True,False,False,False
1042,10:42:00,10,10,42,AM,10:42 AM,Morning,True,False,False,False
1043,10:43:00,10,10,43,AM,10:43 AM,Morning,True,False,False,False
1044,10:44:00,10,10,44,AM,10:44 AM,Morning,True,False,False,False
1045,10:45:00,10,10,45,AM,10:45 AM,Morning,True,False,False,False
1046,10:46:00,10,10,46,AM,10:46 AM,Morning,True,False,False,False
1047,10:47:00,10,10,47,AM,10:47 AM,Morning,True,False,False,False
1048,10:48:00,10,10,48,AM,10:48 AM,Morning,True,False,False,False
1049,10:49:00,10,10,49,AM,10:49 AM,Morning,True,False,False,False
1050,10:50:00,10,10,50,AM,10:50 AM,Morning,True,False,False,False
1051,10:51:00,10,10,51,AM,10:51 AM,Morning,True,False,False,False
1052,10:52:00,10,10,52,AM,10:52 AM,Morning,True,False,False,False
1053,10:53:00,10,10,53,AM,10:53 AM,Morning,True,False,False,False
1054,10:54:00,10,10,54,AM,10:54 AM,Morning,True,False,False,False
1055,10:55:00,10,10,55,AM,10:55 AM,Morning,True,False,False,False
1056,10:56:00,10,10,56,AM,10:56 AM,Morning,True,False,False,False
1057,10:57:00,10,10,57,AM,10:57 AM,Morning,True,False,False,False
1058,10:58:00,10,10,58,AM,10:58 AM,Morning,True,False,False,False
1059,10:59:00,10,10,59,AM,10:59 AM,Morning,True,False,False,False
1100,11:00:00,11,11,0,AM,11:00 AM,Morning,True,False,False,False
1101,11:01:00,11,11,1,AM,11:01 AM,Morning,True,False,False,False
1102,11:02:00,11,11,2,AM,11:02 AM,Morning,True,False,False,False
1103,11:03:00,11,11,3,AM,11:03 AM,Morning,True,False,False,False
1104,11:04:00,11,11,4,AM,11:04 AM,Morning,True,False,False,False
1105,11:05:00,11,11,5,AM,11:05 AM,Morning,True,False,False,False
1106,11:06:00,11,11,6,AM,11:06 AM,Morning,True,False,False,False
1107,11:07:00,11,11,7,AM,11:07 AM,Morning,True,False,False,False
1108,11:08:00,11,11,8,AM,11:08 AM,Morning,True,False,False,False
1109,11:09:00,11,11,9,AM,11:09 AM,Morning,True,False,False,False
1110,11:10:00,11,11,10,AM,11:10 AM,Morning,True,False,False,False
1111,11:11:00,11,11,11,AM,11:11 AM,Morning,True,False,False,False
1112,11:12:00,11,11,12,AM,11:12 AM,Morning,True,False,False,False
1113,11:13:00,11,11,13,AM,11:13 AM,Morning,True,False,False,False
1114,11:14:00,11,11,14,AM,11:14 AM,Morning,True,False,False,False
1115,11:15:00,11,11,15,AM,11:15 AM,Morning,True,False,False,False
1116,11:16:00,11,11,16,AM,11:16 AM,Morning,True,False,False,False
1117,11:17:00,11,11,17,AM,11:17 AM,Morning,True,False,False,False
1118,11:18:00,11,11,18,AM,11:18 AM,Morning,True,False,False,False
1119,11:19:00,11,11,19,AM,11:19 AM,Morning,True,False,False,False
1120,11:20:00,11,11,20,AM,11:20 AM,Morning,True,False,False,False
1121,11:21:00,11,11,21,AM,11:21 AM,Morning,True,False,False,False
1122,11:22:00,11,11,22,AM,11:22 AM,Morning,True,False,False,False
1123,11:23:00,11,11,23,AM,11:23 AM,Morning,True,False,False,False
1124,11:24:00,11,11,24,AM,11:24 AM,Morning,True,False,False,False
1125,11:25:00,11,11,25,AM,11:25 AM,Morning,True,False,False,False
1126,11:26:00,11,11,26,AM,11:26 AM,Morning,True,False,False,False
1127,11:27:00,11,11,27,AM,11:27 AM,Morning,True,False,False,False
1128,11:28:00,11,11,28,AM,11:28 AM,Morning,True,False,False,False
1129,11:29:00,11,11,29,AM,11:29 AM,Morning,True,False,False,False
1130,11:30:00,11,11,30,AM,11:30 AM,Morning,True,False,False,False
1131,11:31:00,11,11,31,AM,11:31 AM,Morning,True,False,False,False
1132,11:32:00,11,11,32,AM,11:32 AM,Morning,True,False,False,False
1133,11:33:00,11,11,33,AM,11:33 AM,Morning,True,False,False,False
1134,11:34:00,11,11,34,AM,11:34 AM,Morning,True,False,False,False
1135,11:35:00,11,11,35,AM,11:35 AM,Morning,True,False,False,False
1136,11:36:00,11,11,36,AM,11:36 AM,Morning,True,False,False,False
1137,11:37:00,11,11,37,AM,11:37 AM,Morning,True,False,False,False
1138,11:38:00,11,11,38,AM,11:38 AM,Morning,True,False,False,False
1139,11:39:00,11,11,39,AM,11:39 AM,Morning,True,False,False,False
1140,11:40:00,11,11,40,AM,11:40 AM,Morning,True,False,False,False
1141,11:41:00,11,11,41,AM,11:41 AM,Morning,True,False,False,False
1142,11:42:00,11,11,42,AM,11:42 AM,Morning,True,False,False,False
1143,11:43:00,11,11,43,AM,11:43 AM,Morning,True,False,False,False
1144,11:44:00,11,11,44,AM,11:44 AM,Morning,True,False,False,False
1145,11:45:00,11,11,45,AM,11:45 AM,Morning,True,False,False,False
1146,11:46:00,11,11,46,AM,11:46 AM,Morning,True,False,False,False
1147,11:47:00,11,11,47,AM,11:47 AM,Morning,True,False,False,False
1148,11:48:00,11,11,48,AM,11:48 AM,Morning,True,False,False,False
1149,11:49:00,11,11,49,AM,11:49 AM,Morning,True,False,False,False
1150,11:50:00,11,11,50,AM,11:50 AM,Morning,True,False,False,False
1151,11:51:00,11,11,51,AM,11:51 AM,Morning,True,False,False,False
1152,11:52:00,11,11,52,AM,11:52 AM,Morning,True,False,False,False
1153,11:53:00,11,11,53,AM,11:53 AM,Morning,True,False,False,False
1154,11:54:00,11,11,54,AM,11:54 AM,Morning,True,False,False,False
1155,11:55:00,11,11,55,AM,11:55 AM,Morning,True,False,False,False
1156,11:56:00,11,11,56,AM,11:56 AM,Morning,True,False,False,False
1157,11:57:00,11,11,57,AM,11:57 AM,Morning,True,False,False,False
1158,11:58:00,11,11,58,AM,11:58 AM,Morning,True,False,False,False
1159,11:59:00,11,11,59,AM,11:59 AM,Morning,True,False,False,False
1200,12:00:00,12,12,0,PM,12:00 PM,Afternoon,False,True,False,False
1201,12:01:00,12,12,1,PM,12:01 PM,Afternoon,False,True,False,False
1202,12:02:00,12,12,2,PM,12:02 PM,Afternoon,False,True,False,False
1203,12:03:00,12,12,3,PM,12:03 PM,Afternoon,False,True,False,False
1204,12:04:00,12,12,4,PM,12:04 PM,Afternoon,False,True,False,False
1205,12:05:00,12,12,5,PM,12:05 PM,Afternoon,False,True,False,False
1206,12:06:00,12,12,6,PM,12:06 PM,Afternoon,False,True,False,False
1207,12:07:00,12,12,7,PM,12:07 PM,Afternoon,False,True,False,False
1208,12:08:00,12,12,8,PM,12:08 PM,Afternoon,False,True,False,False
1209,12:09:00,12,12,9,PM,12:09 PM,Afternoon,False,True,False,False
1210,12:10:00,12,12,10,PM,12:10 PM,Afternoon,False,True,False,False
1211,12:11:00,12,12,11,PM,12:11 PM,Afternoon,False,True,False,False
1212,12:12:00,12,12,12,PM,12:12 PM,Afternoon,False,True,False,False
1213,12:13:00,12,12,13,PM,12:13 PM,Afternoon,False,True,False,False
1214,12:14:00,12,12,14,PM,12:14 PM,Afternoon,False,True,False,False
1215,12:15:00,12,12,15,PM,12:15 PM,Afternoon,False,True,False,False
1216,12:16:00,12,12,16,PM,12:16 PM,Afternoon,False,True,False,False
1217,12:17:00,12,12,17,PM,12:17 PM,Afternoon,False,True,False,False
1218,12:18:00,12,12,18,PM,12:18 PM,Afternoon,False,True,False,False
1219,12:19:00,12,12,19,PM,12:19 PM,Afternoon,False,True,False,False
1220,12:20:00,12,12,20,PM,12:20 PM,Afternoon,False,True,False,False
1221,12:21:00,12,12,21,PM,12:21 PM,Afternoon,False,True,False,False
1222,12:22:00,12,12,22,PM,12:22 PM,Afternoon,False,True,False,False
1223,12:23:00,12,12,23,PM,12:23 PM,Afternoon,False,True,False,False
1224,12:24:00,12,12,24,PM,12:24 PM,Afternoon,False,True,False,False
1225,12:25:00,12,12,25,PM,12:25 PM,Afternoon,False,True,False,False
1226,12:26:00,12,12,26,PM,12:26 PM,Afternoon,False,True,False,False
1227,12:27:00,12,12,27,PM,12:27 PM,Afternoon,False,True,False,False
1228,12:28:00,12,12,28,PM,12:28 PM,Afternoon,False,True,False,False
1229,12:29:00,12,12,29,PM,12:29 PM,Afternoon,False,True,False,False
1230,12:30:00,12,12,30,PM,12:30 PM,Afternoon,False,True,False,False
1231,12:31:00,12,12,31,PM,12:31 PM,Afternoon,False,True,False,False
1232,12:32:00,12,12,32,PM,12:32 PM,Afternoon,False,True,False,False
1233,12:33:00,12,12,33,PM,12:33 PM,Afternoon,False,True,False,False
1234,12:34:00,12,12,34,PM,12:34 PM,Afternoon,False,True,False,False
